SiteName,Camera,lon,lat,date
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 05:52:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 05:55:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 06:25:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/12 06:36:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 06:37:00
Tabletop,TT10,151.9066,-30.88649,2015/01/12 06:42:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/12 06:43:00
Tabletop,BH09,151.83139,-30.93924,2015/01/12 06:44:00
Paddysland,B08,152.215771,-30.08434,2015/01/12 06:46:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/12 06:52:00
Paddysland,W02,152.142073,-30.09163,2015/01/12 07:02:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/12 07:09:00
Paddysland,W04,152.1604,-30.094878,2015/01/12 07:15:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/12 07:44:00
Paddysland,W02,152.142073,-30.09163,2015/01/12 08:01:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 08:32:00
Paddysland,SP04,152.241509,-30.046721,2015/01/12 09:19:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/12 09:32:00
Tabletop,TT01,151.983,-30.90260002,2015/01/12 09:35:00
Tabletop,BH06,151.85298,-30.93227003,2015/01/12 09:37:00
Tabletop,BH13,151.84015,-30.92070996,2015/01/12 09:45:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/12 10:05:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/12 10:06:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/12 10:09:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/12 10:11:00
Paddysland,MG02,152.161326,-30.088263,2015/01/12 10:25:00
Tabletop,BH13,151.84015,-30.92070996,2015/01/12 10:55:00
Paddysland,B02,152.171801,-30.07941,2015/01/12 11:30:00
Tabletop,BH09,151.83139,-30.93924,2015/01/12 11:54:00
Paddysland,SP01,152.250767,-30.070977,2015/01/12 12:47:00
Paddysland,W06,152.178073,-30.098792,2015/01/12 14:00:00
Paddysland,B10,152.233846,-30.077107,2015/01/12 14:07:00
Tabletop,BH06,151.85298,-30.93227003,2015/01/12 14:09:00
Tabletop,TT06,151.9421,-30.89621997,2015/01/12 14:25:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/12 14:38:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/12 15:42:00
Paddysland,W03,152.151558,-30.093735,2015/01/12 16:11:00
Paddysland,W06,152.178073,-30.098792,2015/01/12 16:18:00
Paddysland,W04,152.1604,-30.094878,2015/01/12 16:24:00
Paddysland,B07,152.213125,-30.092584,2015/01/12 16:28:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 16:50:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 16:53:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 17:15:00
Paddysland,B03,152.17858,-30.083012,2015/01/12 17:18:00
Paddysland,W03,152.151558,-30.093735,2015/01/12 17:18:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 17:45:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 17:51:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/12 17:54:00
Tabletop,TT09,151.916,-30.88714002,2015/01/12 17:54:00
Tabletop,TT09,151.916,-30.88714002,2015/01/12 17:59:00
Tabletop,TT24,151.9171,-30.83101999,2015/01/12 18:29:00
Tabletop,TT12,151.88995,-30.89199004,2015/01/12 18:56:00
Paddysland,B12,152.244376,-30.068168,2015/01/12 19:05:00
Tabletop,RC04,151.85521,-30.96171004,2015/01/12 19:09:00
Tabletop,RC04,151.85521,-30.96171004,2015/01/12 19:12:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/12 19:20:00
Tabletop,HT05,151.87407,-30.83512,2015/01/12 19:31:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/12 19:40:00
Paddysland,W02,152.142073,-30.09163,2015/01/12 19:44:00
Tabletop,HT05,151.87407,-30.83512,2015/01/12 20:22:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/12 20:28:00
Tabletop,TT03,151.96543,-30.89778998,2015/01/12 20:30:00
Tabletop,HT05,151.87407,-30.83512,2015/01/12 20:34:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/12 20:36:00
Tabletop,HT05,151.87407,-30.83512,2015/01/12 20:37:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/12 20:39:00
Tabletop,TT25,151.91644,-30.82470004,2015/01/12 20:39:00
Paddysland,W02,152.142073,-30.09163,2015/01/12 20:40:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/12 20:43:00
Paddysland,B01,152.165631,-30.073864,2015/01/12 20:48:00
Paddysland,W01,152.134154,-30.091017,2015/01/12 20:56:00
Paddysland,B07,152.213125,-30.092584,2015/01/12 21:36:00
Paddysland,SP03,152.246335,-30.053784,2015/01/12 21:49:00
Paddysland,W06,152.178073,-30.098792,2015/01/12 21:52:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/12 22:36:00
Tabletop,HT03,151.86149,-30.84703001,2015/01/12 22:46:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/12 23:19:00
Tabletop,BH09,151.83139,-30.93924,2015/01/12 23:25:00
Tabletop,TT20,151.8901,-30.84949999,2015/01/12 23:32:00
Paddysland,B01,152.165631,-30.073864,2015/01/12 23:38:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/13 00:25:00
Tabletop,TT04,151.95976,-30.89027996,2015/01/13 00:31:00
Tabletop,HT03,151.86149,-30.84703001,2015/01/13 00:52:00
Paddysland,MG02,152.161326,-30.088263,2015/01/13 00:54:00
Paddysland,B03,152.17858,-30.083012,2015/01/13 01:38:00
Paddysland,B08,152.215771,-30.08434,2015/01/13 02:17:00
Tabletop,BH13,151.84015,-30.92070996,2015/01/13 02:25:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/13 02:30:00
Tabletop,TT24,151.9171,-30.83101999,2015/01/13 02:41:00
Tabletop,TT24,151.9171,-30.83101999,2015/01/13 02:43:00
Tabletop,BM01,151.88528,-30.89772996,2015/01/13 03:01:00
Tabletop,BH09,151.83139,-30.93924,2015/01/13 03:03:00
Tabletop,BM01,151.88528,-30.89772996,2015/01/13 03:06:00
Tabletop,BH09,151.83139,-30.93924,2015/01/13 03:12:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 03:22:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 03:27:00
Tabletop,HT03,151.86149,-30.84703001,2015/01/13 03:34:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 03:54:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 04:00:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 04:02:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 04:05:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 04:06:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 04:09:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 04:11:00
Tabletop,HT03,151.86149,-30.84703001,2015/01/13 04:15:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 04:16:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 04:21:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/13 04:38:00
Paddysland,B12,152.244376,-30.068168,2015/01/13 04:50:00
Tabletop,TT21,151.89746,-30.84477,2015/01/13 04:53:00
Tabletop,TT09,151.916,-30.88714002,2015/01/13 05:10:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/13 05:21:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 05:25:00
Tabletop,TT22,151.90411,-30.84532002,2015/01/13 05:32:00
Paddysland,W03,152.151558,-30.093735,2015/01/13 05:32:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/13 05:37:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/13 05:37:00
Paddysland,B13,152.250721,-30.074394,2015/01/13 05:40:00
Tabletop,BH02,151.85921,-30.91315996,2015/01/13 05:41:00
Tabletop,TT06,151.9421,-30.89621997,2015/01/13 05:41:00
Paddysland,SP03,152.246335,-30.053784,2015/01/13 05:48:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 05:49:00
Tabletop,BH02,151.85921,-30.91315996,2015/01/13 05:51:00
Tabletop,TT05,151.95187,-30.89163003,2015/01/13 05:54:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/13 05:56:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/13 05:58:00
Paddysland,B05,152.195489,-30.093553,2015/01/13 06:03:00
Paddysland,SP04,152.241509,-30.046721,2015/01/13 06:10:00
Paddysland,B04,152.186567,-30.089872,2015/01/13 06:19:00
Tabletop,TT04,151.95976,-30.89027996,2015/01/13 06:27:00
Tabletop,TT04,151.95976,-30.89027996,2015/01/13 06:28:00
Paddysland,MG02,152.161326,-30.088263,2015/01/13 06:30:00
Tabletop,TT12,151.88995,-30.89199004,2015/01/13 06:31:00
Tabletop,TT12,151.88995,-30.89199004,2015/01/13 06:35:00
Tabletop,TT16,151.87619,-30.87726999,2015/01/13 06:35:00
Paddysland,MG02,152.161326,-30.088263,2015/01/13 06:39:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 06:49:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 06:51:00
Tabletop,TT08,151.9253,-30.88951,2015/01/13 06:55:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/13 07:04:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 07:05:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/13 07:06:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/13 07:07:00
Tabletop,TT01,151.983,-30.90260002,2015/01/13 07:16:00
Tabletop,TT01,151.983,-30.90260002,2015/01/13 07:20:00
Paddysland,MG02,152.161326,-30.088263,2015/01/13 07:41:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 07:45:00
Tabletop,BH06,151.85298,-30.93227003,2015/01/13 07:53:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 07:54:00
Paddysland,W03,152.151558,-30.093735,2015/01/13 07:54:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/13 07:55:00
Paddysland,SP02,152.249853,-30.062331,2015/01/13 07:55:00
Paddysland,B02,152.171801,-30.07941,2015/01/13 08:09:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 08:10:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 08:14:00
Paddysland,SP02,152.249853,-30.062331,2015/01/13 08:19:00
Paddysland,SP02,152.249853,-30.062331,2015/01/13 08:20:00
Paddysland,MG02,152.161326,-30.088263,2015/01/13 08:26:00
Tabletop,BH09,151.83139,-30.93924,2015/01/13 08:27:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 08:29:00
Paddysland,B03,152.17858,-30.083012,2015/01/13 08:32:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 08:35:00
Tabletop,TT10,151.9066,-30.88649,2015/01/13 08:36:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 08:40:00
Paddysland,B12,152.244376,-30.068168,2015/01/13 08:42:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 08:43:00
Paddysland,B03,152.17858,-30.083012,2015/01/13 08:54:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 08:59:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 09:08:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 09:18:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/13 09:20:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 09:27:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 09:33:00
Tabletop,BM02,151.87666,-30.90362001,2015/01/13 09:40:00
Tabletop,TT06,151.9421,-30.89621997,2015/01/13 09:48:00
Tabletop,TT06,151.9421,-30.89621997,2015/01/13 09:52:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 09:56:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/13 10:10:00
Tabletop,TT22,151.90411,-30.84532002,2015/01/13 11:17:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 11:51:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/13 12:30:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 12:39:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 12:43:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 12:50:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 12:52:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 13:08:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 13:11:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 13:12:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/13 13:17:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 13:40:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 13:43:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/13 13:48:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 13:51:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 13:53:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 13:55:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/13 13:58:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 14:09:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 14:13:00
Paddysland,B01,152.165631,-30.073864,2015/01/13 14:15:00
Paddysland,B05,152.195489,-30.093553,2015/01/13 14:28:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/13 17:17:00
Paddysland,W02,152.142073,-30.09163,2015/01/13 17:33:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/13 17:46:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/13 17:48:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 17:52:00
Paddysland,W02,152.142073,-30.09163,2015/01/13 17:56:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 18:24:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 18:32:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 18:35:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 18:35:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 18:36:00
Tabletop,BH12,151.83246,-30.92361001,2015/01/13 18:37:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 18:37:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 18:46:00
Paddysland,B11,152.238082,-30.072195,2015/01/13 18:49:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/13 18:51:00
Paddysland,B04,152.186567,-30.089872,2015/01/13 19:19:00
Paddysland,B04,152.186567,-30.089872,2015/01/13 19:24:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/13 19:27:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/13 19:30:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/13 19:31:00
Tabletop,GD02,151.82132,-30.95062003,2015/01/13 19:34:00
Paddysland,B07,152.213125,-30.092584,2015/01/13 19:35:00
Paddysland,B11,152.238082,-30.072195,2015/01/13 19:53:00
Tabletop,BH02,151.85921,-30.91315996,2015/01/13 19:56:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 20:16:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 20:25:00
Tabletop,RC01,151.8258,-30.95766996,2015/01/13 20:25:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/13 20:56:00
Tabletop,HT05,151.87407,-30.83512,2015/01/13 21:20:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/13 21:43:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/13 22:10:00
Tabletop,TT20,151.8901,-30.84949999,2015/01/13 22:19:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/13 22:56:00
Tabletop,BH12,151.83246,-30.92361001,2015/01/13 23:05:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/13 23:12:00
Tabletop,TT03,151.96543,-30.89778998,2015/01/13 23:16:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/13 23:34:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 00:07:00
Tabletop,TT21,151.89746,-30.84477,2015/01/14 00:09:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/14 00:11:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/14 00:15:00
Tabletop,BH08,151.84321,-30.94059996,2015/01/14 00:40:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/14 00:57:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 01:16:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/14 01:19:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 01:25:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 01:26:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/14 01:38:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/14 01:47:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/14 01:55:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/14 01:56:00
Paddysland,B05,152.195489,-30.093553,2015/01/14 01:58:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 02:28:00
Tabletop,SD01,151.87274,-30.91290004,2015/01/14 02:59:00
Paddysland,B07,152.213125,-30.092584,2015/01/14 03:05:00
Paddysland,B07,152.213125,-30.092584,2015/01/14 03:10:00
Paddysland,B07,152.213125,-30.092584,2015/01/14 03:34:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 03:47:00
Tabletop,TT06,151.9421,-30.89621997,2015/01/14 03:58:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/14 03:59:00
Paddysland,B07,152.213125,-30.092584,2015/01/14 04:47:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/14 05:19:00
Tabletop,TT16,151.87619,-30.87726999,2015/01/14 05:36:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/14 05:46:00
Paddysland,W02,152.142073,-30.09163,2015/01/14 05:58:00
Paddysland,B11,152.238082,-30.072195,2015/01/14 06:20:00
Tabletop,TT09,151.916,-30.88714002,2015/01/14 06:43:00
Paddysland,W03,152.151558,-30.093735,2015/01/14 07:11:00
Paddysland,B02,152.171801,-30.07941,2015/01/14 07:12:00
Paddysland,W04,152.1604,-30.094878,2015/01/14 07:20:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/14 07:42:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/14 08:04:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/14 08:24:00
Paddysland,W01,152.134154,-30.091017,2015/01/14 08:52:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 09:21:00
Tabletop,BH12,151.83246,-30.92361001,2015/01/14 09:35:00
Paddysland,MG02,152.161326,-30.088263,2015/01/14 10:48:00
Paddysland,W04,152.1604,-30.094878,2015/01/14 11:08:00
Paddysland,W05,152.17035,-30.099242,2015/01/14 11:12:00
Paddysland,W06,152.178073,-30.098792,2015/01/14 11:15:00
Paddysland,W07,152.186948,-30.094931,2015/01/14 11:17:00
Paddysland,W01,152.134154,-30.091017,2015/01/14 11:35:00
Paddysland,B04,152.186567,-30.089872,2015/01/14 11:37:00
Paddysland,B02,152.171801,-30.07941,2015/01/14 11:41:00
Tabletop,TT09,151.916,-30.88714002,2015/01/14 13:25:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 13:44:00
Tabletop,BH07,151.84896,-30.94118997,2015/01/14 14:09:00
Tabletop,TT02,151.97443,-30.90060001,2015/01/14 14:10:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/14 14:47:00
Paddysland,SP03,152.246335,-30.053784,2015/01/14 14:50:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/14 14:53:00
Tabletop,TT23,151.91161,-30.83867996,2015/01/14 14:57:00
Paddysland,SP04,152.241509,-30.046721,2015/01/14 15:06:00
Tabletop,TT08,151.9253,-30.88951,2015/01/14 15:54:00
Tabletop,TT08,151.9253,-30.88951,2015/01/14 15:55:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/14 16:10:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 16:29:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 16:31:00
Tabletop,TT14,151.87745,-30.88288,2015/01/14 16:31:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 16:38:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 16:44:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 16:58:00
Tabletop,TT13,151.88036,-30.89085001,2015/01/14 16:58:00
Tabletop,BM01,151.88528,-30.89772996,2015/01/14 17:00:00
Tabletop,BM02,151.87666,-30.90362001,2015/01/14 17:05:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:08:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:11:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:45:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:53:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:55:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:56:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 17:57:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 18:01:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 18:04:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 18:06:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 18:19:00
Tabletop,BH14,151.84438,-30.92513996,2015/01/14 18:21:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 19:02:00
Paddysland,B12,152.244376,-30.068168,2015/01/14 19:09:00
Tabletop,BH10,151.82919,-30.93709004,2015/01/14 19:29:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 19:35:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 19:48:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/14 19:54:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/14 19:55:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 20:06:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 20:08:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 20:12:00
Tabletop,PH01,151.86645,-30.86373003,2015/01/14 20:15:00
Tabletop,BH09,151.83139,-30.93924,2015/01/14 20:16:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/14 20:18:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 20:19:00
Tabletop,TT16,151.87619,-30.87726999,2015/01/14 20:26:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 20:39:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 20:42:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 20:43:00
Paddysland,W01,152.134154,-30.091017,2015/01/14 20:44:00
Paddysland,B07,152.213125,-30.092584,2015/01/14 20:51:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 20:56:00
Tabletop,TT07,151.93335,-30.89279001,2015/01/14 21:05:00
Tabletop,TT25,151.91644,-30.82470004,2015/01/14 21:08:00
Paddysland,SP05,152.239509,-30.03757,2015/01/14 21:14:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:17:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:19:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:29:00
Tabletop,TT26,151.91559,-30.81551003,2015/01/14 21:30:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:31:00
Tabletop,TT09,151.916,-30.88714002,2015/01/14 21:43:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:53:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 21:57:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 22:07:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 22:10:00
Tabletop,TT26,151.91559,-30.81551003,2015/01/14 22:15:00
Tabletop,BH13,151.84015,-30.92070996,2015/01/14 22:16:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 22:18:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 22:21:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 22:27:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 22:36:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 22:38:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/14 22:39:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/14 22:40:00
Tabletop,HT05,151.87407,-30.83512,2015/01/14 22:42:00
Tabletop,BH14,151.84438,-30.92513996,2015/01/14 22:52:00
Tabletop,BH02,151.85921,-30.91315996,2015/01/14 22:54:00
Tabletop,TT03,151.96543,-30.89778998,2015/01/14 22:55:00
Tabletop,BH13,151.84015,-30.92070996,2015/01/14 22:57:00
Tabletop,HT02,151.85914,-30.85314,2015/01/14 23:01:00
Tabletop,LT03,151.8986,-30.84082003,2015/01/14 23:01:00
Tabletop,TT01,151.983,-30.90260002,2015/01/14 23:01:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/14 23:27:00
Tabletop,BM01,151.88528,-30.89772996,2015/01/14 23:27:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 23:31:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/14 23:32:00
Tabletop,BH04,151.84659,-30.91619002,2015/01/15 00:00:00
Tabletop,BH01,151.86538,-30.90326998,2015/01/15 00:01:00
Tabletop,GD01,151.82572,-30.94370001,2015/01/15 00:11:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/15 00:12:00
Tabletop,LT01,151.88399,-30.83427996,2015/01/15 00:21:00
Tabletop,TT26,151.91559,-30.81551003,2015/01/15 00:33:00
Tabletop,LT02,151.89331,-30.83544999,2015/01/15 00:50:00
Paddysland,B07,152.213125,-30.092584,2015/01/15 01:07:00
Tabletop,HT02,151.85914,-30.85314,2015/01/15 01:12:00
Paddysland,B08,152.215771,-30.08434,2015/01/15 01:18:00
Tabletop,TT14,151.87745,-30.88288,2015/01/15 01:18:00
Paddysland,B07,152.213125,-30.092584,2015/01/15 01:47:00
Tabletop,HC01,151.8517,-30.86053996,2015/01/15 01:53:00
Tabletop,HT05,151.87407,-30.83512,2015/01/15 01:57:00
Tabletop,BH07,151.84896,-30.94118997,2015/01/15 02:53:00
Paddysland,W01,152.134154,-30.091017,2015/01/15 03:02:00
Tabletop,BH05,151.84947,-30.92443001,2015/01/15 03:25:00
Tabletop,TT26,151.91559,-30.81551003,2015/01/15 04:12:00
Tabletop,HT03,151.86149,-30.84703001,2015/01/15 04:14:00
Tabletop,TT12,151.88995,-30.89199004,2015/01/15 04:21:00
Tabletop,SD02,151.87195,-30.91892998,2015/01/15 04:23:00
Paddysland,W01,152.134154,-30.091017,2015/01/15 04:55:00
Paddysland,B07,152.213125,-30.092584,2015/01/15 04:56:00
Tabletop,TT11,151.89835,-30.89187001,2015/01/15 04:56:00
Tabletop,HT05,151.87407,-30.83512,2015/01/15 04:57:00
Paddysland,SP02,152.249853,-30.062331,2015/01/15 05:04:00
Paddysland,B03,152.17858,-30.083012,2015/01/15 05:07:00
Tabletop,BH11,151.83517,-30.93172001,2015/01/15 05:28:00
Tabletop,BH07,151.84896,-30.94118997,2015/01/15 05:38:00
Paddysland,B11,152.238082,-30.072195,2015/01/15 05:57:00
Paddysland,B04,152.186567,-30.089872,2015/01/15 06:15:00
Paddysland,W02,152.142073,-30.09163,2015/01/15 06:27:00
Tabletop,RC02,151.83612,-30.95905004,2015/01/15 06:30:00
